R0uta,Afro House,Ambient,Deep House,Pop/Dance,Techno,Trance,Progressive House,RMS,Tiempo Inicio,Tiempo Fin,ZCR,Mean Absolute Amplitude,Crest Factor,Standard Deviation of Amplitude,Spectral Centroid,Spectral Bandwidth,Spectral Roll-off,Spectral Flux,VAD,Spectral Variation,Tempo
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_0.png,0,0,1,0,0,0,0,0.07824927,0:00,0:05,0.126953125,0.065212004,12.764788,0.12267488,2057.390000815203,1747.7465940744364,3496.8223200043503,0.8983225,1,0.7620841,120.18531976744185
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_1.png,0,0,1,0,0,0,0,0.2794956,0:05,0:10,0.0029296875,0.23472778,3.654006,0.30905676,1433.9922262269283,2153.6606143941913,2836.187645011601,1.3942571,1,1.299549,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_2.png,0,0,1,0,0,0,0,0.2902954,0:10,0:15,0.01904296875,0.24246141,3.5701149,0.31465045,1596.9618113534018,2224.9834029636954,3209.7462523564386,1.3365345,1,1.5135474,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_3.png,0,0,1,0,0,0,0,0.25431406,0:15,0:20,0.0029296875,0.21033004,4.0666175,0.2806673,1466.569865401597,2009.3553288285798,2849.92692774797,1.2212667,1,1.5506806,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_4.png,0,0,1,0,0,0,0,0.3096253,0:20,0:25,0.052734375,0.25833473,3.486305,0.3300492,1744.8913216990356,2293.1932928727692,3631.6171739051624,1.2467605,1,1.6815263,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_5.png,0,0,1,0,0,0,0,0.3122029,0:25,0:30,0.005859375,0.25954655,3.2922826,0.33214855,1681.8818664392961,2239.8568267945802,3431.023645954176,1.1893302,1,1.7071273,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_6.png,0,0,1,0,0,0,0,0.21585506,0:30,0:35,0.0263671875,0.17792466,4.749234,0.25381604,1710.2634226630212,2001.9963090543638,3086.192629785383,1.1392125,1,1.7240788,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_7.png,0,0,1,0,0,0,0,0.20871934,0:35,0:40,0.02197265625,0.16900435,4.8710012,0.2255575,2196.187611211941,2535.480010025431,4510.331736695186,0.9971051,1,1.7115874,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_8.png,0,0,1,0,0,0,0,0.19394618,0:40,0:45,0.0126953125,0.15954095,4.696904,0.20686957,2311.0235521747277,2651.511306234739,4765.132980169664,1.0234207,1,1.3908293,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_9.png,0,0,1,0,0,0,0,0.1812912,0:45,0:50,0.01708984375,0.1486388,5.354492,0.19405185,1900.244161990181,2070.8137216988557,3653.6000262833527,0.9878605,1,1.5404102,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_10.png,0,0,1,0,0,0,0,0.24364668,0:50,0:55,0.02880859375,0.1971392,4.396458,0.2545214,2528.4414653617946,2915.988093007556,5249.754953052494,1.0423307,1,1.8499987,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_11.png,0,0,1,0,0,0,0,0.21861416,0:55,1:00,0.04296875,0.17715645,4.637587,0.22788778,3012.057796102652,3397.8497085691315,6690.531082330336,1.1010133,1,1.5581453,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_12.png,0,0,1,0,0,0,0,0.17465058,1:00,1:05,0.0341796875,0.14122,5.745419,0.19028036,3451.63848992617,3430.2468918691693,7071.6338049231435,1.1948731,1,1.5133336,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_13.png,0,0,1,0,0,0,0,0.32229665,1:05,1:10,0.09619140625,0.27038988,3.2072525,0.34656957,1295.6990228453526,1921.8830021903775,2622.904015915023,1.0618497,1,1.4297042,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_14.png,0,0,1,0,0,0,0,0.34200272,1:10,1:15,0.009765625,0.28910807,2.9046402,0.35992548,827.9901421281229,1281.5927147428574,1614.990234375,1.039632,1,1.3377255,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_15.png,0,0,1,0,0,0,0,0.31823602,1:15,1:20,0.0029296875,0.26874867,3.2484248,0.34180203,1415.266727174682,1881.1485299210303,2773.186788536833,1.0280066,1,1.8328251,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_16.png,0,0,1,0,0,0,0,0.3262658,1:20,1:25,0.0185546875,0.27389896,3.8843157,0.34719318,2386.421136486194,2806.257868491023,5000.699227813225,1.2181135,1,2.1870136,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_17.png,0,0,1,0,0,0,0,0.35093877,1:25,1:30,0.00634765625,0.29631412,3.5150385,0.3682594,2463.732293629372,2955.411306557166,5234.616761528422,1.2220727,1,2.137181,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_18.png,0,0,1,0,0,0,0,0.3092038,1:30,1:35,0.103515625,0.25958142,3.5948577,0.33146086,2297.8351381270522,2803.2914018092556,4851.015987529002,1.2956191,1,2.0681608,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_19.png,0,0,1,0,0,0,0,0.17994548,1:35,1:40,0.01123046875,0.14997472,5.686209,0.23859881,2052.4617946687426,2408.002984163727,3989.0383691632833,1.1945003,1,1.4636797,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_20.png,0,0,1,0,0,0,0,0.29098478,1:40,1:45,0.07080078125,0.2440484,3.6165824,0.32196915,1697.322809397392,2205.542134748281,3203.850851036833,1.43293,1,1.7968054,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_21.png,0,0,1,0,0,0,0,0.2921335,1:45,1:50,0.0029296875,0.24411213,3.8314295,0.32049963,1465.8817210131672,1964.0664244829927,2697.0461816632833,1.2894003,1,1.8194115,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_22.png,0,0,1,0,0,0,0,0.28505597,1:50,1:55,0.02099609375,0.23588371,3.7951612,0.31157625,1903.9953819898874,2365.451970134834,3843.8016603828305,1.2801833,1,1.8718423,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_23.png,0,0,1,0,0,0,0,0.33772615,1:55,2:00,0.0048828125,0.2809861,3.383588,0.3576194,2004.131621510626,2481.9990923913138,4162.652941922854,1.2350005,1,2.065828,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_24.png,0,0,1,0,0,0,0,0.24641098,2:00,2:05,0.0693359375,0.20507275,4.1495237,0.27501407,1864.7751267241283,2251.2675556961644,3697.0161597302786,1.1676166,1,1.5905827,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_25.png,0,0,1,0,0,0,0,0.19954549,2:05,2:10,0.0244140625,0.16157354,4.9764113,0.21594034,2517.4478551222887,2625.854183835463,5020.683639066126,1.0593662,1,1.8105754,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_26.png,0,0,1,0,0,0,0,0.20067659,2:10,2:15,0.02001953125,0.1633407,4.8114033,0.21932285,2092.5639369579753,2416.7345566971885,4118.83712025087,1.0629182,1,1.5282319,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_27.png,0,0,1,0,0,0,0,0.17763661,2:15,2:20,0.029296875,0.14514524,5.234942,0.19029127,1992.4255982078573,2232.1850152158395,4073.8222339037125,1.0469077,1,1.3583426,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_28.png,0,0,1,0,0,0,0,0.22588697,2:20,2:25,0.03173828125,0.183931,4.6049976,0.23531973,2616.4017411116233,2800.61005449381,5254.351367640661,1.072074,1,1.900787,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_29.png,0,0,1,0,0,0,0,0.2280845,2:25,2:30,0.03369140625,0.1849932,4.435264,0.24219136,2802.5127859308272,3256.317213500565,6141.6592272694315,1.0819885,1,1.6881636,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_30.png,0,0,1,0,0,0,0,0.20426257,2:30,2:35,0.05859375,0.16640228,4.679251,0.21344762,3492.7969204817537,3626.198770970628,7533.423587949536,1.1029055,1,1.5614833,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_31.png,0,0,1,0,0,0,0,0.17473973,2:35,2:40,0.0126953125,0.141652,5.7745643,0.19482458,1734.69640180287,1787.0689496917855,3110.4736894576567,1.11552,1,1.2240336,93.96306818181819
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_32.png,0,0,1,0,0,0,0,0.3389943,2:40,2:45,0.00341796875,0.28547207,3.39114,0.3577648,1315.668507020665,1913.7868323343062,2717.4302811412413,1.155195,1,1.6728984,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_33.png,0,0,1,0,0,0,0,0.35656533,2:45,2:50,0.00390625,0.30251417,3.1090453,0.37304485,1404.0909180296687,1948.667561656366,2828.3437635948376,1.2628664,1,1.9681028,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_34.png,0,0,1,0,0,0,0,0.2831703,2:50,2:55,0.0703125,0.23614015,4.038536,0.30674818,2466.6057554876043,2816.821750729439,5090.629078451276,1.1437588,1,2.1582124,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_35.png,0,0,1,0,0,0,0,0.36082616,2:55,3:00,0.005859375,0.3036457,3.2354689,0.37635708,2438.9965011463273,2994.5417280664396,5196.046847810325,1.2449923,1,2.237252,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_36.png,0,0,1,0,0,0,0,0.34783715,3:00,3:05,0.080078125,0.29331136,3.4844801,0.36351636,2403.7682172811146,2978.123668320007,5088.180988072796,1.2554976,1,2.229388,126.04801829268293
espectrogramas_salida1\Palastic - Wildfire (320 kbps)_fragmento_37.png,0,0,1,0,0,0,0,0.08097185,3:05,3:10,0.0048828125,0.06758943,12.145698,0.13274403,1397.3232720228984,1485.1382895618003,2420.8116571200694,0.77259266,1,0.9539863,126.04801829268293
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_0.png,0,0,1,0,0,0,0,0.08225982,0:00,0:05,0.126953125,0.067182325,5.5777855,0.10186542,1022.5178140708874,1076.5925301133502,1352.5449535962878,0.7336324,1,0.23748405,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_1.png,0,0,1,0,0,0,0,0.10137758,0:05,0:10,0.00146484375,0.08269671,5.619192,0.120396756,374.1643297332352,849.6817627392267,505.25587750145013,0.763782,1,0.3381089,126.04801829268293
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_2.png,0,0,1,0,0,0,0,0.12768658,0:10,0:15,0.00341796875,0.105306506,5.801481,0.14814198,1075.5966775133456,1631.0760173970375,2188.992486586427,0.8839549,1,0.6932967,120.18531976744185
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_3.png,0,0,1,0,0,0,0,0.15615241,0:15,0:20,0.15478515625,0.12811498,4.5813584,0.17090636,1750.0111165995372,2748.1860000608594,3634.165186339907,1.112272,1,0.765338,135.99917763157896
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_4.png,0,0,1,0,0,0,0,0.13727106,0:20,0:25,0.01220703125,0.11286694,5.6832137,0.1522213,1884.752653538456,2797.843097409937,4283.059019721578,1.0745193,1,0.8167196,126.04801829268293
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_5.png,0,0,1,0,0,0,0,0.1430778,0:25,0:30,0.00244140625,0.11683043,4.749562,0.15616916,1859.962915611452,2792.6209118603156,4381.931894395301,1.0710075,1,0.8203426,129.19921875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_6.png,0,0,1,0,0,0,0,0.1505017,0:30,0:35,0.01904296875,0.121815704,5.654671,0.16140571,1912.4646125411464,2854.686429183276,4230.50001812645,1.2326138,1,0.85601425,129.19921875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_7.png,0,0,1,0,0,0,0,0.14812824,0:35,0:40,0.0126953125,0.11963036,5.694648,0.157194,1787.3699172586573,2892.5432149881785,4076.1704022259282,1.1974534,1,0.868142,114.84375
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_8.png,0,0,1,0,0,0,0,0.14002085,0:40,0:45,0.0224609375,0.113010295,5.6176167,0.15290803,1997.7274813058352,2677.5301147967607,4275.8646316705335,1.1273398,1,0.91047734,129.19921875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_9.png,0,0,1,0,0,0,0,0.1587546,0:45,0:50,0.02685546875,0.12941177,5.709504,0.17149232,948.0587929335254,1474.0416592962645,1962.2693409222738,1.0562754,1,0.80426455,114.84375
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_10.png,0,0,1,0,0,0,0,0.19379617,0:50,0:55,0.0029296875,0.15755564,4.525503,0.20189983,1222.1102073370666,1843.6539540468018,2663.872058983469,1.1232858,1,0.99821615,60.799632352941174
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_11.png,0,0,1,0,0,0,0,0.19877787,0:55,1:00,0.0048828125,0.16412452,4.425137,0.20648532,1191.4044208200683,1950.9182438682622,2551.7595118546983,1.0445784,1,0.90211964,139.6748310810811
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_12.png,0,0,1,0,0,0,0,0.18867673,1:00,1:05,0.00244140625,0.15811701,5.157503,0.26225203,1386.7416337760023,2373.4898771428625,2661.423968604988,0.79899424,1,1.194973,161.4990234375
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_13.png,0,0,1,0,0,0,0,0.37942708,1:05,1:10,0.001953125,0.3192629,2.5451798,0.3982736,1228.2386849305049,2416.6381206267383,2278.5226489994197,1.1940044,1,1.4703151,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_14.png,0,0,1,0,0,0,0,0.39434177,1:10,1:15,0.00634765625,0.33194774,2.5150049,0.41478014,1136.9376948191855,2119.115783490413,2119.996306735789,1.1777703,1,1.4226521,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_15.png,0,0,1,0,0,0,0,0.37232295,1:15,1:20,0.00390625,0.31125656,2.682539,0.3950313,983.7243376819497,1911.6771289998264,1798.8468179016822,1.1545304,1,1.317633,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_16.png,0,0,1,0,0,0,0,0.38602343,1:20,1:25,0.001953125,0.32528672,2.5872047,0.4037088,1269.0668259305162,2495.346205730839,2363.506357852378,1.2990443,1,1.5578015,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_17.png,0,0,1,0,0,0,0,0.395349,1:25,1:30,0.00537109375,0.3324838,2.762467,0.41450348,1166.1231667333514,2230.6248207853687,2271.4781440327724,1.3658932,1,1.4515741,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_18.png,0,0,1,0,0,0,0,0.2797206,1:30,1:35,0.0078125,0.23269546,3.6073372,0.3248296,1868.7044924330507,2882.462799376108,4028.857308584687,1.219702,1,1.3630224,120.18531976744185
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_19.png,0,0,1,0,0,0,0,0.3404889,1:35,1:40,0.00927734375,0.2845324,2.8272028,0.37336144,1129.4321123069722,2101.2892518022136,2311.59684962297,1.1739929,1,1.1976144,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_20.png,0,0,1,0,0,0,0,0.35058838,1:40,1:45,0.00244140625,0.29436728,2.8195794,0.37919778,1286.8773724509483,2253.7484561498595,2783.8784485571346,1.2837621,1,1.29179,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_21.png,0,0,1,0,0,0,0,0.38434097,1:45,1:50,0.0048828125,0.32428998,2.6334682,0.40601382,946.2089444425247,1847.7132371486252,1875.786801225348,1.1780884,1,1.2790356,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_22.png,0,0,1,0,0,0,0,0.13423268,1:50,1:55,0.01123046875,0.1095526,6.9925647,0.15954031,1424.7914854956887,2178.3144803674736,2910.829421041183,1.1952994,1,0.852273,60.799632352941174
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_23.png,0,0,1,0,0,0,0,0.116768554,1:55,2:00,0.00634765625,0.095064916,6.896203,0.1322483,1474.4497624325459,2300.2027666593085,2988.8685469837587,1.2541271,1,0.78445333,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_24.png,0,0,1,0,0,0,0,0.15378276,2:00,2:05,0.00439453125,0.12640747,6.124967,0.17094345,1708.2849199720786,2609.79801807661,3637.6124972810326,1.2601279,1,0.8703212,143.5546875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_25.png,0,0,1,0,0,0,0,0.20998456,2:05,2:10,0.001953125,0.17283475,4.6453004,0.22099715,1507.5420307750937,2365.9899140678726,3288.4848326928654,1.2291198,1,0.9913894,82.03125
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_26.png,0,0,1,0,0,0,0,0.21823762,2:10,2:15,0.00537109375,0.17820936,4.198489,0.23081061,1010.7519363276512,1859.9391644822852,1914.5065980278423,1.1999409,1,0.96980757,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_27.png,0,0,1,0,0,0,0,0.24216782,2:15,2:20,0.00146484375,0.19900905,3.9125676,0.25715134,1225.7487442193635,2231.1988311017913,2413.517347012761,1.161424,1,1.010914,139.6748310810811
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_28.png,0,0,1,0,0,0,0,0.30966377,2:20,2:25,0.0068359375,0.26007527,3.1438313,0.34678122,1549.364226219366,2636.523699931363,3323.9571626667635,1.1547964,1,1.4076473,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_29.png,0,0,1,0,0,0,0,0.38946536,2:25,2:30,0.0087890625,0.32813781,2.4711304,0.40658432,1414.6972944038246,2641.6260592208887,2665.270967771172,1.1569461,1,1.4970102,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_30.png,0,0,1,0,0,0,0,0.40184236,2:30,2:35,0.0068359375,0.33947304,2.4243147,0.41997305,833.8375003284611,1707.6512860678981,1456.3140090269721,1.0944762,1,1.3213501,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_31.png,0,0,1,0,0,0,0,0.38343582,2:35,2:40,0.0029296875,0.31968608,2.593477,0.40131778,1271.5400127118462,2311.0449754661654,2699.8439992386893,1.1735946,1,1.4083778,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_32.png,0,0,1,0,0,0,0,0.38674155,2:40,2:45,0.01171875,0.32547536,2.6388974,0.40374145,1408.229806829424,2612.257120960863,2810.4077544953598,1.2550887,1,1.5622146,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_33.png,0,0,1,0,0,0,0,0.4047461,2:45,2:50,0.0078125,0.34037697,2.6061814,0.42110732,1126.7039246087893,2184.5988473505026,2129.8386292778423,1.2866873,1,1.4673908,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_34.png,0,0,1,0,0,0,0,0.3558885,2:50,2:55,0.00244140625,0.29536894,2.8774107,0.37610373,794.003630680701,1654.1270836436227,1514.7684119417054,1.3756943,1,1.195608,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_35.png,0,0,1,0,0,0,0,0.27329338,2:55,3:00,0.00439453125,0.22558278,3.5077982,0.30248767,915.1255535230065,1751.7843344785865,1755.5306065110208,1.3755302,1,1.0244353,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_36.png,0,0,1,0,0,0,0,0.31512728,3:00,3:05,0.0068359375,0.2613554,3.089403,0.34944496,1130.9695716930128,1938.3541414165397,2381.792094148782,1.3704376,1,1.1962428,123.046875
espectrogramas_salida1\PaulWetz Dillistone - Moment (320 kbps)_fragmento_37.png,0,0,1,0,0,0,0,0.13498236,3:05,3:10,0.0048828125,0.110215746,6.7648215,0.16660134,944.889016367671,1642.6764741757747,1771.2683303726799,1.2301048,1,0.7378168,161.4990234375
espectrogramas_salida1\Rolipso & Thandi - Afterhours (320 kbps)_fragmento_0.png,0,0,1,0,0,0,0,0.19371063,0:00,0:05,0.126953125,0.1581889,5.1333485,0.20721884,2534.81162737977,2849.031524379378,5692.109896135441,1.0192213,1,1.0681285,117.45383522727273
espectrogramas_salida1\Rolipso & Thandi - Afterhours (320 kbps)_fragmento_1.png,0,0,1,0,0,0,0,0.23576497,0:05,0:10,0.01318359375,0.19612966,4.2474356,0.2395331,1481.5678257259142,2329.2093683546645,3246.0679198085845,0.9144857,1,1.0399303,123.046875
espectrogramas_salida1\Rolipso & Thandi - Afterhours (320 kbps)_fragmento_2.png,0,0,1,0,0,0,0,0.2223646,0:10,0:15,0.00537109375,0.18384038,3.854584,0.22595002,1573.6517336723546,2444.313894352695,3800.235643851508,0.89804935,1,0.9530527,120.18531976744185
espectrogramas_salida1\Rolipso & Thandi - Afterhours (320 kbps)_fragmento_3.png,0,0,1,0,0,0,0,0.22295086,0:15,0:20,0.01416015625,0.18249369,4.8420577,0.23961848,1912.6557128298691,2691.540076859641,4659.265561557425,1.0005684,1,1.3385358,120.18531976744185
espectrogramas_salida1\Rolipso & Thandi - Afterhours (320 kbps)_fragmento_4.png,0,0,1,0,0,0,0,0.2769333,0:20,0:25,0.0361328125,0.2278259,3.9084618,0.28121376,2472.063698703353,3467.353366831107,6308.828827399942,1.0713392,1,1.4784933,123.046875
espectrogramas_salida1\Rolipso & Thandi - Afterhours (320 kbps)_fragmento_5.png,0,0,1,0,0,0,0,0.21608323,0:25,0:30,0.009765625,0.17522368,4.7104235,0.22720198,2309.0124077443043,3284.173628616245,5475.079189928944,1.3166889,1,1.3672575,123.046875
espectrogramas_salida1\Rolipso & Thandi - Afterhours (320 kbps)_fragmento_6.png,0,0,1,0,0,0,0,0.2552199,0:30,0:35,0.01318359375,0.21546881,4.3980894,0.3307559,1801.2237585958278,2340.1128167010706,3867.1334605205916,1.2591915,1,1.641965,123.046875
