Ruta,Break,Pre-Drop,Drop,Valencia_0.0,Valencia_0.1,Valencia_0.2,Valencia_0.3,Valencia_0.4,Valencia_0.5,Valencia_0.6,Valencia_0.7,Valencia_0.8,Valencia_0.9,Valencia_1.0,Arousal_0.0,Arousal_0.1,Arousal_0.2,Arousal_0.3,Arousal_0.4,Arousal_0.5,Arousal_0.6,Arousal_0.7,Arousal_0.8,Arousal_0.9,Arousal_1.0,Tiempo Inicio,Tiempo Fin,RMS,ZCR,Mean Absolute Amplitude,Crest Factor,Standard Deviation of Amplitude,Spectral Centroid,Spectral Bandwidth,Spectral Roll-off,Spectral Flux,VAD,Spectral Variation,Tempo
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_189.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15:45,15:50,0.200146496295929,0.00341796875,0.1674320995807648,3.871425151824951,0.2146021723747253,2516.994719139893,4331.197301968873,6486.340360353828,1.400448560714722,1,0.6773766875267029,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_190.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15:50,15:55,0.2239799052476883,0.0234375,0.1905737519264221,3.87969183921814,0.2398169338703156,2421.961325801507,4263.376245022345,6267.760862275232,1.405127286911011,1,0.6998339295387268,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_191.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15:55,16:00,0.2180764228105545,0.00146484375,0.1843580156564713,3.722886562347412,0.236183375120163,2438.281808248355,4306.904566104514,6374.977228647042,1.405639410018921,1,0.6633737683296204,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_192.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16:00,16:05,0.1917318552732468,0.00732421875,0.1583312898874283,4.548465728759766,0.206107571721077,2556.089491442659,4298.628719711759,6632.926016893852,1.348113894462585,1,0.7219791412353516,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_193.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16:05,16:10,0.2194393873214722,0.015625,0.186678946018219,3.779087066650391,0.2362964004278183,2531.81768549624,4292.702373173145,6625.182057533352,1.354039788246155,1,0.6866486072540283,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_194.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16:10,16:15,0.2228062003850937,0.00439453125,0.1857450902462006,3.80572509765625,0.2400953620672226,2359.750958169935,4118.115706429414,6022.052525920823,1.319399118423462,1,0.7122476696968079,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_195.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16:15,16:20,0.2168563902378082,0.00634765625,0.1801047623157501,4.018180370330811,0.2325406819581985,2401.772775282582,4191.446811706216,6138.461721468968,1.344473600387573,1,0.7495183944702148,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_196.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16:20,16:25,0.1449519991874695,0.01708984375,0.1193967387080193,4.344048500061035,0.1531759947538376,2990.868940128916,4526.074308291251,8004.80588837732,1.281745076179504,1,0.567632794380188,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_197.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16:25,16:30,0.1479752957820892,0.017578125,0.1200686320662498,4.628865718841553,0.1557905972003937,2807.345204692248,4389.915827348263,7518.785006706787,1.260782122612,1,0.5932378768920898,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_198.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16:30,16:35,0.15506412088871,0.01318359375,0.1262543350458145,4.311142921447754,0.1626131981611252,2656.631577367491,4237.958279020319,6723.655243982019,1.264752507209778,1,0.6759680509567261,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_199.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16:35,16:40,0.06394687294960022,0.009765625,0.05210307613015175,4.469138145446777,0.06483948230743408,1693.255963396133,3258.934368080324,2717.63012525377,1.040973424911499,1,0.1971549689769745,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_200.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16:40,16:45,0.06183043494820595,0.01611328125,0.05060048028826714,4.437332630157471,0.06285292655229568,1554.534448734693,3375.681852721635,2151.072066234049,0.9866209626197815,1,0.1674534231424332,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_201.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16:45,16:50,0.05221077054738998,0.0107421875,0.04263026267290115,5.19671630859375,0.0536552332341671,1541.848165387542,3373.174544002442,1968.914157663863,0.9860341548919678,1,0.1374923586845398,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_202.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16:50,16:55,0.07887781411409378,0.005859375,0.0642392560839653,3.680829048156738,0.08009283244609833,1130.335907053943,2752.379534014296,1013.459455662703,0.9667903780937195,1,0.1471975147724152,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_203.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16:55,17:00,0.0688890591263771,0.00634765625,0.05623523518443108,4.355409622192383,0.07104591280221939,1114.512661280626,2759.050713284314,910.9394259353248,0.9415130019187927,1,0.1695634871721268,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_204.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17:00,17:05,0.05562673881649971,0.01025390625,0.04535865038633347,4.152519226074219,0.05670182034373283,1134.954517011324,2680.004368956692,1039.639034404002,0.9553591012954712,1,0.1380219608545303,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_205.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17:05,17:10,0.06058306619524956,0.00927734375,0.04948030039668083,4.114998340606689,0.06140028685331345,1185.233426035977,2384.799877558549,1492.635676479118,0.9733811616897583,1,0.1919262856245041,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_206.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17:10,17:15,0.0779862105846405,0.00732421875,0.06344597786664963,4.038402080535889,0.07911517471075058,874.3558070669617,2090.248736938672,948.859846287703,0.9530983567237854,1,0.1873825341463089,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_207.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17:15,17:20,0.0714072659611702,0.01171875,0.05719123035669327,4.551882743835449,0.07238879799842834,966.60857895064,1984.981107333619,1337.306840015951,0.9598707556724548,1,0.2034724354743958,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_208.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17:20,17:25,0.08073048293590546,0.01220703125,0.06589441746473312,3.945447206497192,0.08195259422063828,963.2685645590068,1805.98890390019,1439.027493293213,0.9529662728309631,1,0.2362360507249832,126.0480182926829
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_209.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17:25,17:30,0.09158966690301895,0.0107421875,0.07450700551271439,3.761518955230713,0.09297581017017365,850.4798407429406,1671.089868613606,1203.061557424594,0.8967585563659668,1,0.2214771211147308,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_210.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17:30,17:35,0.08306378871202469,0.009765625,0.06733225286006927,8.288920402526855,0.08635129034519196,964.2759837106038,1686.619140636492,1450.618451819896,0.9122148752212524,1,0.2826166749000549,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_211.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17:35,17:40,0.1497018933296204,0.01171875,0.1211201176047325,4.607118606567383,0.1520369201898575,937.4030529945306,1641.186897661672,1597.703718641241,0.905514657497406,1,0.5066758394241333,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_212.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17:40,17:45,0.1694759726524353,0.0078125,0.1373063921928406,4.998108386993408,0.1720231026411057,921.0572145254873,1687.933032031458,1549.091638268561,0.9104636907577515,1,0.5058834552764893,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_213.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17:45,17:50,0.1545958071947098,0.0107421875,0.1254317909479141,3.965146541595459,0.1558920443058014,1030.036880523865,1839.748995761263,1767.321409150232,0.9934737682342529,1,0.4731342792510986,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_214.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17:50,17:55,0.1763028651475906,0.0048828125,0.142658069729805,4.23775053024292,0.1780227273702621,1112.946961335163,1917.20272283259,1850.206754821636,0.9595248699188232,1,0.6204931735992432,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_215.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17:55,18:00,0.1825100034475327,0.01171875,0.1463827639818192,4.288334369659424,0.1849849224090576,1188.555125728386,2109.080990689775,1952.62686249275,0.9234179854393005,1,0.5922322273254395,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_216.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:00,18:05,0.1702080816030502,0.01025390625,0.1373075693845749,4.070446968078613,0.1712796688079834,1349.569919958502,2353.845932243669,2212.37424775232,0.9736517667770386,1,0.5715113878250122,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_217.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:05,18:10,0.1073758229613304,0.01123046875,0.08655229955911636,8.542298316955566,0.1379278600215912,1175.285656903041,1921.995776949186,1861.897635404582,0.8037069439888,1,0.7266895174980164,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_218.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:10,18:15,0.04062123224139214,0.0107421875,0.03266050666570663,15.33225059509277,0.06776037067174911,1449.547592950698,1977.329309899455,2616.858731511021,0.6292461156845093,1,0.304618239402771,82.03125
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_219.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:15,18:20,0.192826896905899,0.00732421875,0.1628051251173019,3.237157583236694,0.2077771872282028,2083.430619461342,4145.426735746057,5310.657446345707,1.411447882652283,1,0.4903765022754669,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_220.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:20,18:25,0.215741366147995,0.01953125,0.1823248118162155,3.730550289154053,0.22707200050354,1959.430847361642,4067.938596847541,4463.318409222738,1.374146938323975,1,0.6013563275337219,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_221.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:25,18:30,0.2139730006456375,0.00439453125,0.1813098639249802,4.241957664489746,0.2258007824420929,2053.073806845009,4190.098663759035,4840.624093677494,1.35555624961853,1,0.5453610420227051,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_222.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:30,18:35,0.2067931145429611,0.0048828125,0.1749175488948822,4.26853609085083,0.2193745523691177,2004.808600916483,4180.571106613746,4624.242880836717,1.362305641174316,1,0.5001500844955444,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_223.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:35,18:40,0.2173975259065628,0.01611328125,0.1823110431432724,3.519096612930298,0.2280927896499634,1987.082083345102,4004.315784430525,4519.924254096578,1.310080289840698,1,0.677744448184967,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_224.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:40,18:45,0.2157948911190033,0.00146484375,0.1827157884836197,3.250884771347046,0.2269453108310699,2224.913742516434,4135.256629733931,5145.935936593677,1.338645696640015,1,0.6530725955963135,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_225.png,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18:45,18:50,0.2081983685493469,0.00390625,0.1753412932157516,4.268366813659668,0.2207882702350616,2274.628825132279,4165.921272387621,5266.242092336137,1.374667882919312,1,0.7029471397399902,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_226.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18:50,18:55,0.2221193909645081,0.01318359375,0.1855841726064682,4.201269626617432,0.2329808920621872,2139.863160960022,4007.012069005752,4731.359325152262,1.314927220344543,1,0.784450113773346,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_227.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18:55,19:00,0.2167135030031204,0.00244140625,0.1826189309358597,3.717169284820557,0.2278119027614594,2295.690524647605,4090.903777200417,5425.91753824681,1.251613855361938,1,0.7174137830734253,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_228.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:00,19:05,0.2150662839412689,0.0078125,0.1813225448131561,4.401042461395264,0.2268185764551163,2311.249112829641,4085.618880591794,5413.826969438805,1.277077198028564,1,0.7846413254737854,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_229.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:05,19:10,0.1964501887559891,0.02490234375,0.1633503437042236,4.020434379577637,0.2068694680929184,2407.496656012433,4102.14696736,5792.381679596868,1.233233332633972,1,0.8331494927406311,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_230.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:10,19:15,0.2223902940750122,0.00634765625,0.187201589345932,3.525494575500488,0.232675164937973,2446.46657513012,3946.044318774169,5775.245046947506,1.130879163742065,1,0.8518484234809875,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_231.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:15,19:20,0.2262776494026184,0.009765625,0.1889848113059998,3.793065547943115,0.2359921038150787,2357.957444748571,3905.128758791092,5469.333671693736,1.186513543128967,1,0.9394038915634155,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_232.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:20,19:25,0.2227426320314407,0.01611328125,0.1849790662527084,3.90307879447937,0.2323689758777618,2400.377514751554,3964.94289434279,5750.564299050174,1.192078590393066,1,0.9001917243003845,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_233.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:25,19:30,0.2235335111618042,0.00244140625,0.187470555305481,3.86768364906311,0.2336702644824982,2441.189924322499,3902.495029824999,5735.825795751161,1.112112164497375,1,0.8747508525848389,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_234.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19:30,19:35,0.2286887764930725,0.0068359375,0.1912357062101364,3.876947402954102,0.2386347055435181,2387.902179014746,3870.894766618997,5489.767732199826,1.167407512664795,1,0.9588472247123718,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_235.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19:35,19:40,0.2204626649618149,0.01806640625,0.1837520897388458,3.789299249649048,0.2307343631982803,2364.865977853396,3855.712782284805,5401.886283715197,1.180377840995789,1,0.9347477555274963,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_236.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:40,19:45,0.2216056883335114,0.03466796875,0.1861362606287003,3.484184265136719,0.2319557666778564,2417.781419283474,3787.788771020751,5505.60537811775,1.097986221313477,1,0.927129864692688,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_237.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:45,19:50,0.2320836633443832,0.01806640625,0.193031445145607,3.591781616210938,0.241100549697876,2381.50765664068,3814.630093803923,5450.498364087877,1.139113426208496,1,0.9781765937805176,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_238.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:50,19:55,0.2245227098464966,0.01318359375,0.1880993247032166,3.548161268234253,0.2340484410524368,2326.492058591293,3779.677689170922,5252.003199318446,1.163566470146179,1,0.931638777256012,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_239.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19:55,20:00,0.2329362481832504,0.00146484375,0.1949421465396881,3.812226057052612,0.2426059991121292,2326.089269884164,3729.566527727504,5099.222375290024,1.105865716934204,1,0.9768828749656677,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_240.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20:00,20:05,0.2310936450958252,0.009765625,0.1928383260965347,3.831015825271606,0.2403793931007385,2363.835415278133,3811.698587766459,5312.406082330336,1.120030164718628,1,0.9613450765609741,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_241.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20:05,20:10,0.189172238111496,0.01904296875,0.1561146676540375,4.691886425018311,0.1989400535821915,2526.521422674975,3873.03716302646,5767.151360390081,1.166920304298401,1,0.9170328378677368,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_242.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20:10,20:15,0.2273690104484558,0.03955078125,0.1904880255460739,4.672209739685059,0.236411839723587,2447.732776984231,4089.579210131147,5948.509892510151,1.387951254844666,1,0.9401018023490906,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_243.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20:15,20:20,0.2519704103469849,0.0068359375,0.2120584547519684,3.930463552474976,0.2580858170986176,2271.231135056987,4135.938687162714,5413.177476073086,1.58047890663147,1,0.8085005879402161,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_244.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20:20,20:25,0.2312528938055038,0.005859375,0.1939021348953247,4.487334251403809,0.2402187585830688,2446.789246591784,4268.22687200933,6115.4296875,1.666462540626526,1,0.8109726309776306,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_245.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20:25,20:30,0.195767343044281,0.01318359375,0.1606747061014175,5.058988571166992,0.2105892151594162,2693.338389099286,4395.40610876457,6968.814009026973,1.548901796340942,1,0.8115426301956177,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_246.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20:30,20:35,0.1302873939275742,0.01708984375,0.1084567457437515,5.22340202331543,0.1374383717775345,3234.596663437117,4724.140037857126,9111.592544591067,1.519166231155396,1,0.6436945199966431,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_247.png,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20:35,20:40,0.09267407655715942,0.021484375,0.07478135824203491,6.323319911956787,0.09781302511692047,3971.990409508849,5013.573628463856,11208.35697324536,1.581223249435425,1,0.5708827376365662,123.046875
espectrogramas_salida_secciones_2\Ben Live from the Galerie Berlin (320 kbps)_fragmento_248.png,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20:40,20:45,0.1580443531274796,0.01220703125,0.1312774419784546,5.493110656738281,0.1833752542734146,3156.386582963689,4488.87861486974,8424.57844674449,1.455143809318542,1,0.9298949837684631,123.046875
